ID IMDB;NOM;ANNEE;RATING;URL;LIEU TOURNAGE;GENRES;LANGUE;RESUME;PAYS;
tt0112667;The Christmas Box;1995;7.0;/title/tt0112667/?ref_=nm_flmg_t_3_act; USA, California,141 North Grand Avenue  Pasadena;Drama,Fantasy;English;A ski shop owner reluctantly moves himself, his wife, and their daughter into an estate as live-in help for an elderly widow. While struggling to balance his career and family life, he has recurring dreams about an angel.;United States
tt0102598;Ta mère ou moi !;1991;6.3;/title/tt0102598/?ref_=nm_flmg_t_4_act; USA, Illinois,212 S Halsted St  Chicago;Comedy,Romance;English;A Chicago cop must balance loyalty to his controlling mother and a relationship with a shy funeral home worker.;United States
tt0070598;Le poney rouge;1973;6.4;/title/tt0070598/?ref_=nm_flmg_t_5_act; USA, California,Sonora;Drama,Family,Western;English;A young farmboy who can't seem to communicate with his father develops an attachment to a young red pony.;United States
tt0066831;Big Jake;1971;7.1;/title/tt0066831/?ref_=nm_flmg_t_6_act; Mexico, Durango,El Saltito waterfall  Nombre de Dios;Drama,Western;English;In 1909, when John Fain's gang kidnaps Jacob McCandles' grandson and holds him for ransom, Big Jake sets out to rescue the boy.;United States
tt0065859;How Do I Love Thee?;1970;5.0;/title/tt0065859/?ref_=nm_flmg_t_7_act; USA, Florida,University of Miami  Coral Gables;Comedy,Drama;English;Stanley Waltz (Jackie Gleason) is seeking forgiveness in Lourdes, France, after a good deed had backfired at him, regarding a poem "How do I love thee?".;United States
tt0061284;Off to See the Wizard;1967;7.0;/title/tt0061284/?ref_=nm_flmg_t_8_act; USA, Utah,St. George;Animation,Family,Fantasy;English;Family-oriented TV series, produced by MGM, in which guest hosts and animated versions of the "Wizard of Oz" characters were used as wrap-arounds to introduce various family-oriented films from the MGM film library ("Lili," "The Glass Slipper," among others), usually shown in two parts, nature documentaries, and original programming, most notably the Emmy-nominated "W... Read all;United States
tt0060884;Rancho Bravo;1966;6.3;/title/tt0060884/?ref_=nm_flmg_t_9_act; USA, California,Mecca;Western;English;An English woman and her daughter enlist the aid of a cowboy to try and get their hardy hornless bull to mate with the longhorns of Texas, but have to overcome greedy criminals and the natural elements.;United States
tt0058949;La bataille de la Villa Fiorita;1965;5.8;/title/tt0058949/?ref_=nm_flmg_t_10_act; Italy,Lake Garda,;Drama,Romance;English;An English mother leaves husband and two children to follow her Italian lover to a lakeside villa. Her children follow her, intent in breaking up her affair.;United Kingdom
tt0595253;A Cry of Angels;1963;;/title/tt0595253/?ref_=nm_flmg_t_11_act;;Drama;English;Hallmark presented the story of how the greatest oratorio, George Frederic Handel's "The Messiah", in the Englihi language came to be written.;United States
tt0057298;Le grand McLintock;1963;7.1;/title/tt0057298/?ref_=nm_flmg_t_12_act; USA, Arizona,Old Tucson - 201 S. Kinney Road  Tucson;Comedy,Western;English;Wealthy rancher G. W. McLintock uses his power and influence in the territory to keep the peace between farmers, ranchers, land-grabbers, Indians and corrupt government officials.;United States
tt0057523;La montagne des neuf Spencer;1963;7.0;/title/tt0057523/?ref_=nm_flmg_t_13_act; USA, Wyoming,Grand Teton National Park;Drama,Family;English;Grand Teton quarryman and family patriarch carefully navigates issues of religion and education in order to eke out a brighter future for his family.;United States
tt0056255;Monsieur Hobbs prend des vacances;1962;6.8;/title/tt0056255/?ref_=nm_flmg_t_14_act; USA, California,Newport Beach;Comedy,Family;English;Mr. Hobbs wants to spend a quiet holiday at the beach, but his wife has invited all their family to stay with them.;United States
tt2199914;Theatre '62;1962;5.8;/title/tt2199914/?ref_=nm_flmg_t_15_act; USA, New York,New York City;Drama;English;A series of abridged versions of films previously produced by David O. Selznick.;United States
tt0096416;War Requiem;1989;6.6;/title/tt0096416/?ref_=nm_flmg_t_1_act;;Drama,War;English;A movie with no spoken dialogue, it is set against the music and lyrics of Benjamin Britten's "War Requiem" which includes poetry by World War I soldier Wilfred Owen reflecting the horrors of war. There is no linear story or dialogue. It's imagery reflects Owen's story, that of other soldiers, and a nurse during World War I. It also includes actual footage of contempo... Read all;United Kingdom
tt0090476;Lost Empires;1986;7.5;/title/tt0090476/?ref_=nm_flmg_t_2_act; UK, England, Buxton  Derbyshire;Drama;English;In 1913, young Richard Herncastle joins his Uncle Nick's magic act and is introduced to the enchanted world of the British music hall. Travelling from one city to the next, assisting at conjuring acts and disappearing acts, Richard comes to know romance, politics, and high adventure. The next year, in a true and terrifying vanishing act, the guns of August blast away ... Read all;United Kingdom
tt0090502;Pierre le Grand;1986;7.8;/title/tt0090502/?ref_=nm_flmg_t_3_act; Russia,Moscow,;Biography,Drama,History;English;Biopic of Peter I, Czar of Russia, from childhood in 1682 to the Great Northern War against Sweden during the 1700s.;United States
tt22409520;Paul Hardcastle: Just for Money;1985;;/title/tt22409520/?ref_=nm_flmg_t_4_act;;Short,Music;English;;United Kingdom
tt0090323;Les oies sauvages II;1985;4.8;/title/tt0090323/?ref_=nm_flmg_t_5_act; UK, England,Carnaby Street  London;Action,Adventure,Thriller;English;A group of mercenaries is hired to spring Rudolf Hess from Spandau Prison in Berlin.;United Kingdom
tt0087190;The Ebony Tower;1984;6.5;/title/tt0087190/?ref_=nm_flmg_t_6_act;;Drama;English;A young artist goes to interview an older painter who lives in the south of France with two young women. He gets caught up in the painter's Bohemian lifestyle and begins to examine his own attitudes towards life and art.;United Kingdom
tt0086746;Les derniers jours de Pompéi;1984;7.0;/title/tt0086746/?ref_=nm_flmg_t_7_act; UK, England, Iver Heath  Buckinghamshire;Action,Drama,History;English;The different aspects of life in Pompeii, a coastal luxury resort near Naples catering for the very rich of imperial Rome, mainly before but culminating in the eruption of the Vesuvian volcano, which wipes it from the face of the Earth. The residents of Pompeii include Diomed, a common upstart merchant whose self-made riches from trade allow him to consider running fo... Read all;Italy
tt0086993;Le Bounty;1984;7.0;/title/tt0086993/?ref_=nm_flmg_t_8_act; French Polynesia,Moorea,;Adventure,Drama,History;English;Fed up with their Captain's harsh discipline, a sailing ship's crew decides to take action.;United Kingdom
tt0092047;A Talent for Murder;1984;6.2;/title/tt0092047/?ref_=nm_flmg_t_9_act;;Drama,Mystery,Comedy;English;A famed mystery writer (Dame Angela Lansbury) and her doctor ex-lover (Sir Laurence Olivier) solve her daughter-in-law's murder.;United Kingdom
tt0085755;La taupe;1983;5.1;/title/tt0085755/?ref_=nm_flmg_t_11_act; UK, England,Amersham  Buckinghamshire;Thriller;English;An MI6 defector has his appearance altered by the K.G.B. and is sent back to Britain to retrieve top-secret documents.;United Kingdom
tt0085969;Mr. Halpern and Mr. Johnson;1983;8.3;/title/tt0085969/?ref_=nm_flmg_t_12_act; UK, England,Bristol;Comedy,Drama;English;At the funeral of Mr. Halpern's wife he meets Mr. Johnson who confides in him that he fell in love with Mrs. Halpern even before she met her husband and has been seeing her regularly during all the years of her marriage.;United States
tt0087561;King Lear;1983;7.6;/title/tt0087561/?ref_=nm_flmg_t_13_act;;Drama;English;Aging King Lear invites disaster when he abdicates to his two disloyal and obsequious daughters while rejecting the one who truly loves him.;United Kingdom
tt0084875;A Voyage Round My Father;1982;7.2;/title/tt0084875/?ref_=nm_flmg_t_14_act; UK, England,Turville  Buckinghamshire;Drama;English;Before creating the beloved courtroom drama Rumpole of the Bailey (1978), writer John Mortimer found inspiration in his own life for this portrait of a difficult but enduring love between father and son in mid twentieth century Britain. Screen legend Sir Laurence Olivier stars as the eccentric patriarch, a blind barrister so stubborn and cantankerous that he refuses t... Read all;United Kingdom
tt0083390;Retour au château;1981;8.6;/title/tt0083390/?ref_=nm_flmg_t_15_act; UK, England, York  North Yorkshire;Drama,Romance;English;The life, friendships and romances of the protagonist Charles Ryder-including his friendship with the Flytes, a family of wealthy English Catholics who live in a palatial mansion called Brideshead Castle.;United Kingdom
tt0120756;Moby Dick;1998;6.4;/title/tt0120756/?ref_=nm_flmg_t_1_act; Australia, Victoria,Point Cook;Adventure,Drama,Thriller;English;The sole survivor of a lost whaling ship relates the tale of his Captain's self-destructive obsession to hunt the white whale, Moby Dick.;United Kingdom
tt0107859;The Portrait;1993;6.1;/title/tt0107859/?ref_=nm_flmg_t_2_act; USA, North Carolina,Raleigh;Drama;English;After a long absence, artist Margaret Church returns to the home of her aging parents, Gardner and Fanny Church, to finish a portrait of them, only to find that they have sold the family home and are preparing to move. While coming to grips with the loss of her childhood home and the memories it held, Margaret must deal with many issues ranging from her father's frequ... Read all;United States
tt3498448;The Will Rogers Follies;1991;7.8;/title/tt3498448/?ref_=nm_flmg_t_3_act;;Comedy,Musical;English;A filmed version of the Broadway musical focusing on the life of Will Rogers.;Japan
tt0102609;Larry le liquidateur;1991;6.2;/title/tt0102609/?ref_=nm_flmg_t_4_act; USA, Connecticut,Seymour;Comedy,Drama,Romance;English;A corporate raider buys up shares in an undervalued company and falls in love with the founder's son's lawyer/step daughter. Let the battle begin.;United States
tt0098022;Old Gringo;1989;5.8;/title/tt0098022/?ref_=nm_flmg_t_6_act; Mexico,Zacatecas,;Adventure,History,Romance;English;When school teacher Harriet Winslow goes to Mexico to teach, she is kidnapped by Gen. Tomas Arroyo and his revolutionaries. An aging American, Ambrose "Old Gringo" Bierce also in Mexico, befriends Gen. Arroyo and meets Harriet. Bierce is a famous writer, who knowing that he is dying, wishes to keep his identity secret so he can determine his own fate. Though he likes ... Read all;United States
tt0092545;La force du silence;1987;5.8;/title/tt0092545/?ref_=nm_flmg_t_7_act; USA, Montana,Bozeman;Drama,Sport;English;A little league player named Chuck refuses to ever pitch again until nuclear weapons are disarmed. Basketball star "Amazing Grace" Smith follows the boy's example, and starts a trend.;United States
tt0086251;La pourpre et le noir;1983;7.5;/title/tt0086251/?ref_=nm_flmg_t_8_act;;Drama,History,War;Latin;Vatican efforts, led by Monsignor Hugh O'Flaherty, to save Allied P.O.W.s and downed Allied airmen as the Nazis invade Rome.;United States
tt0083387;The Blue and the Gray;1982;7.5;/title/tt0083387/?ref_=nm_flmg_t_9_act; USA, Arkansas,Fort Smith;Drama,History,War;English;America just before and during the Civil War, as seen through the eyes of an artist correspondent.;United States
tt0077269;Ces garçons qui venaient du Brésil;1978;7.0;/title/tt0077269/?ref_=nm_flmg_t_11_act; Portugal,Lisbon,;Drama,Mystery,Sci-Fi;English;A Nazi hunter in Paraguay discovers a sinister and bizarre plot to rekindle the Third Reich.;United Kingdom
tt0076342;MacArthur, le général rebelle;1977;6.5;/title/tt0076342/?ref_=nm_flmg_t_12_act; USA, Washington,Navy Yard  Bremerton;Biography,Drama,History;English;Biopic of General Douglas MacArthur covering his war exploits during WW2 and the Korean War.;United States
tt0075005;La Malédiction;1976;7.5;/title/tt0075005/?ref_=nm_flmg_t_13_act; UK, England, Guildford  Surrey;Horror,Mystery;English;Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?;United Kingdom
tt0069786;Un colt pour une corde;1974;6.3;/title/tt0069786/?ref_=nm_flmg_t_14_act; USA, Arizona,Harquahala Mountains;Drama,Romance,Western;English;After a bank robbery, runaway Scottish outlaw Arch Deans and his young half breed Kiowa partner Billy Two Hats develop a father-son relationship but Sheriff Henry Gifford is determined to capture or kill them.;United States
tt0067750;Quand siffle la dernière balle;1971;6.2;/title/tt0067750/?ref_=nm_flmg_t_15_act; USA, New Mexico,Chama;Drama,Western;English;A former bank robber searches for his double-crossing partner who left him for dead, while having to look after an six-year-old girl.;United States
tt0053290;Salomon et la reine de Saba;1959;6.1;/title/tt0053290/?ref_=nm_flmg_t_1_act; Spain,Madrid,;Drama,History,Romance;English;After becoming king of ancient Israel, Solomon faces threats coming from his jealous dispossessed brother Adonijah, the Egyptian Pharaoh and the scheming Queen of Sheba.;United States
tt0051028;Le soleil se lève aussi;1957;6.2;/title/tt0051028/?ref_=nm_flmg_t_3_act; Spain, Navarra,Pamplona;Drama;English;A group of disillusioned American expatriate writers live a dissolute, hedonistic lifestyle in 1920s France and Spain.;United States
tt0050091;Pour que les autres vivent;1957;7.5;/title/tt0050091/?ref_=nm_flmg_t_4_act; UK, England, Shepperton  Surrey;Adventure,Drama,Thriller;English;Ship's officer finds himself in command of a lifeboat full of survivors of a sunken luxury liner.;United Kingdom
tt0161126;Armchair Theatre;1956;7.6;/title/tt0161126/?ref_=nm_flmg_t_5_act;;Drama;English;This show was a British television drama anthology series of single plays that ran on the ITV network from 1956 to 1974. It was originally produced by Associated British Corporation, and from mid-1968 by Thames Television.;United Kingdom
tt0049170;Tu seras un homme, mon fils;1956;6.8;/title/tt0049170/?ref_=nm_flmg_t_6_act; USA, New York, Manhattan  New York City;Biography,Drama,Music;English;The life story of the famous pianist and band-leader of the 1930s and 1940s.;United States
tt0048767;Tant que soufflera la tempête;1955;6.0;/title/tt0048767/?ref_=nm_flmg_t_7_act; South Africa, Western Cape,Cape Town;Adventure,Drama,Romance;English;In 1847, the Irish potato famine forces Katie O'Neill and her husband to emigrate to a troubled South Africa where Katie runs into an old flame.;United States
tt0048312;Ce n'est qu'un au revoir...;1955;7.2;/title/tt0048312/?ref_=nm_flmg_t_8_act; USA, New York,United States Military Academy  West Point;Biography,Comedy,Drama;English;In 1898, Irish immigrant Martin Maher is hired as a civilian employee at West Point where, during a 50-year career, he rises to the rank of NCO and instructor.;United States
tt0045961;Capitaine King;1953;6.3;/title/tt0045961/?ref_=nm_flmg_t_9_act; USA, California,Alabama Hills  Lone Pine;Adventure,Drama,History;Hindi;A half-caste British officer in 19th-century India battles the prejudices of both his Army colleagues and the local populace while trying to help put down a rebellion led by a greedy local ruler.;United States
tt0046080;Le gentilhomme de la Louisiane;1953;6.7;/title/tt0046080/?ref_=nm_flmg_t_10_act; USA, California,Universal Studios - 100 Universal City Plaza  Universal City;Romance,Western;English;In 1854 Mississippi, honest riverboat card gambler Mark Fallon wins young Laurent Dureau's diamond necklace, a family heirloom which, in the end, will bring him happiness and tragedy alike.;United States
tt0045041;La dernière flèche;1952;5.8;/title/tt0045041/?ref_=nm_flmg_t_11_act; USA, Arizona,Sedona;Drama,Western;English;In 1876, a Canadian North West Mounted Police Constable must obtain the release of white hostages captured by the Cree tribes that are raiding Montana from their Canadian reservation.;United States
tt0044552;Courrier diplomatique;1952;6.8;/title/tt0044552/?ref_=nm_flmg_t_12_act; Austria, Salzburg,Salzburg;Crime,Drama,Film-Noir;English;A US State Department courier tangles with Soviet agents and seductive women in post WW2 Europe.;United States
tt0043668;The House in the Square;1951;7.0;/title/tt0043668/?ref_=nm_flmg_t_13_act; UK, England, Denham  Buckinghamshire;Drama,Fantasy,Romance;English;A scientist obsessed with the past transports himself back in time to 18th-century London, where he falls in love with a beautiful young woman.;United Kingdom
tt0043959;L'attaque de la malle-poste;1951;7.1;/title/tt0043959/?ref_=nm_flmg_t_14_act; USA, California,Alabama Hills  Lone Pine;Drama,Romance,Western;English;A stagecoach stop employee and a stranded woman traveller find themselves at the mercy of four desperate outlaws intent on robbing the next day's gold shipment.;United States
tt0042195;Guérillas;1950;5.9;/title/tt0042195/?ref_=nm_flmg_t_15_act; Philippines,Manila,;Drama,War;English;American soldiers stranded in the Philippines after the Japanese invasion form guerrilla bands to fight back.;United States
tt0065537;Les anges du faubourg;1969;6.0;/title/tt0065537/?ref_=nm_flmg_t_1_act; USA, California,Universal Studios - 100 Universal City Plaza  Universal City;Crime,Drama,Music;English;As an incognito nun tries to help a doctor clean up an inner-city ghetto, the pair grow closer with time.;United States
tt0065125;Filles et show-business;1969;5.3;/title/tt0065125/?ref_=nm_flmg_t_2_act; USA, California,Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd.  Culver City;Comedy,History,Musical;English;Chautauqua manager Walter Hale and his loyal business manager struggle to keep their traveling troupe together in small town America.;United States
tt0064155;Charro;1969;5.6;/title/tt0064155/?ref_=nm_flmg_t_3_act; USA, Arizona,Apacheland Studios - 4369 S. Kings Ranch Road  Gold Canyon;Western;English;Vince Hackett's gang steals a prized victory canon from Mexico and blames the deed on ex-gang member Jess Wade who wants to go straight.;United States
tt0063231;Le grand frisson;1968;5.7;/title/tt0063231/?ref_=nm_flmg_t_4_act; USA, California,Marineland of the Pacific - 6610 Palos Verdes Drive South  Rancho Palos Verdes;Comedy,Musical,Romance;English;Photographer Greg Nolan moonlights in two full-time jobs to pay the rent, but has trouble finding time to do them both without his bosses finding out.;United States
tt0063634;À plein tube;1968;5.5;/title/tt0063634/?ref_=nm_flmg_t_5_act; USA, California, 22255 Eucalyptus Avenue  Moreno Valley;Comedy,Musical,Romance;English;Poor bookkeeping saddles stock car driver Steve Grayson with a huge bill for back taxes which hampers his ability to continue racing competitively.;United States
tt0063643;Micmac au Montana;1968;4.5;/title/tt0063643/?ref_=nm_flmg_t_6_act; USA, Arizona, Schnebly Hill Road  Sedona;Comedy,Musical,Romance;English;A mixed-race American Indian rodeo champ returns to the reservation to help his people out.;United States
tt0061489;Clambake;1967;5.6;/title/tt0061489/?ref_=nm_flmg_t_7_act; USA, California,Van Nuys  Los Angeles;Comedy,Musical;English;The heir to an oil fortune trades places with a water-ski instructor at a Florida hotel to see if girls will like him for himself, rather than his father's money.;United States
tt0061595;Croisière surprise;1967;5.1;/title/tt0061595/?ref_=nm_flmg_t_8_act; Belgium, Flanders, Brugge  Sint-Kruis;Comedy,Crime,Drama;English;When singer Guy Lambert goes on tour in Europe, he is pursued by two beautiful women, bumbling jewel thieves, and a mysterious killer.;United States
tt0061610;3 gars, 2 filles et... 1 trésor;1967;5.2;/title/tt0061610/?ref_=nm_flmg_t_9_act; USA, California, San Pedro  Los Angeles;Adventure,Comedy,Music;English;Navy frogman, Ted Jackson (Elvis Presley), balances his time between twin careers as a deep sea diver and nightclub singer. During a dive, Ted spots sunken treasure and returns with hope to retrieve it.;United States
tt0061015;Le tombeur de ces demoiselles;1966;5.8;/title/tt0061015/?ref_=nm_flmg_t_10_act; USA, California,Ascot Park Speedway - 18601 S. Vermont Avenue  Gardena;Comedy,Musical,Romance;English;Band singer/race driver Mike McCoy must choose between marrying a beautiful rich girl and driving her father's car in a prestigious race.;United States
tt0059563;Paradis hawaïen;1966;5.4;/title/tt0059563/?ref_=nm_flmg_t_11_act; USA, Hawaii,Hanalei Plantation Resort  Kaua'i;Comedy,Musical;English;Rick Richards is a helicopter pilot who wants to set up a charter flying service in Hawaii -- along the way he makes some friends, including a young Hawaiian girl and her father, romances Judy Hudson, and sings a few songs.;United States
tt0060429;Une rousse qui porte bonheur;1966;5.6;/title/tt0060429/?ref_=nm_flmg_t_12_act; USA, California,Samuel Goldwyn Studios - 7200 Santa Monica Boulevard  West Hollywood;Comedy,Musical,Romance;English;A riverboat singer with a weakness for gambling wants to find his lucky redhead, but his girlfriend Frankie is not amused.;United States
tt0059255;C'est la fête au harem;1965;4.6;/title/tt0059255/?ref_=nm_flmg_t_13_act; USA, California, Chatsworth  Los Angeles;Comedy,Crime,Musical;English;American singer Johnny Tyrone is enlisted by sinister forces to assassinate an Arab king whose daughter he has fallen in love with.;United States
tt0056585;Chatouille-moi;1965;5.8;/title/tt0056585/?ref_=nm_flmg_t_14_act; USA, California,Fairplex - 1101 West McKinley Avenue  Pomona;Comedy,Musical,Romance;English;A singing rodeo rider hires on at an expensive all-women dude ranch and beauty spa. He falls for a pretty fitness trainer who is constantly threatened by a gang who wants her late grandfather's cache of gold hidden in a ghost town.;United States
tt0059224;La Strip-teaseuse effarouchée;1965;6.3;/title/tt0059224/?ref_=nm_flmg_t_15_act; USA, Florida,Fort Lauderdale;Comedy,Musical,Romance;English;A Chicago mobster hires a rock'n'roll singer and his band to keep an eye on his daughter during Spring Break in Fort Lauderdale, Florida.;United States
tt0275947;Mafia Love;2002;5.1;/title/tt0275947/?ref_=nm_flmg_t_1_act; Canada, Ontario,Hamilton;Action,Comedy,Crime;English;A woman who has just discovered she is the daughter of a murdered Mafia chieftain seeks revenge, with the aide of her father's faithful bodyguard.;United States
tt0383009;Terra de canons;1999;7.8;/title/tt0383009/?ref_=nm_flmg_t_2_act; Spain, Catalonia,Tarragona  Tarragona;Drama,History,Romance;English;Eduard de Siscart, firstborn of an aristocratic family, supports the resistance against Franco's forces. Precisely for this reason, when the Civil War ends (1936-1939) he is forced into exile.;Spain
tt0228685;Oriundi;1999;6.6;/title/tt0228685/?ref_=nm_flmg_t_4_act;;Drama,Fantasy,Romance;Portuguese;In a love story set in Curitiba, Southern Brazil, a patriarch witnesses the crumbling of his life-long family business at the hands of his descendants. Suddenly Sofia appears. Is she from this world, and is she the key to this family's happiness and their hope for survival?;Brazil
tt0115144;Cosby;1999;6.2;/title/tt0115144/?ref_=nm_flmg_t_5_act; USA, New York, Queens  New York City;Comedy;English;Hilton Lucas was forced by his employer to retire. His wife has trouble with him always being at home and so does he.;United States
tt0117657;Il sindaco;1997;4.8;/title/tt0117657/?ref_=nm_flmg_t_6_act; Italy,Fiuggi,;Crime,Drama;Italian;De Filippo 's tragedy of a politician presiding over criminal activities in Naples has been transferred to East Chicago.;Italy
tt5152308;Freixenet 1996;1996;;/title/tt5152308/?ref_=nm_flmg_t_7_act;;Short,Musical;Spanish;;Spain
tt0117604;Seven Servants;1996;6.3;/title/tt0117604/?ref_=nm_flmg_t_8_act;;Drama,Romance;English;Archie hires seven servants to plug all his orifices over 10 days, a social experiment that also will begin his journey toward death.;Germany
tt0116441;Gotti;1996;7.2;/title/tt0116441/?ref_=nm_flmg_t_9_act; Canada, Ontario,Toronto;Biography,Crime,Drama;English;John Gotti rises to head the powerful Gambino crime family before being convicted in 1992 of racketeering and murder.;Canada
tt0375395;La noche de los castillos;1995;8.0;/title/tt0375395/?ref_=nm_flmg_t_10_act;;Adventure,Game-Show;Spanish;This was a show and an adventure at the same time. In each program, one of King Falop's (Anthony Quinn) daughters was kidnapped by a bad wizard and taken to a castle. He asked three couples to go to the quest of getting the princess back. Each program was divided in three stages. In the first stage, the three couples had to go through a car race, with many different o... Read all;Spain
tt0379362;Il mago;1995;8.0;/title/tt0379362/?ref_=nm_flmg_t_11_act;;Drama;Italian;;Italy
tt0114887;Les vendanges de feu;1995;6.7;/title/tt0114887/?ref_=nm_flmg_t_12_act; USA, California, St. Helena  Napa Valley;Drama,Romance;English;A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.;United States
tt0110018;Hercule et le labyrinthe du Minotaure;1994;6.0;/title/tt0110018/?ref_=nm_flmg_t_13_act;;Action,Adventure,Fantasy;English;Hercules has settled down with his wife and children, but misses the good old days travelling around having exciting adventures. Then one day he is persuaded out of his farming "retirement" to help a distant village which is being attacked by an unseen monster.;New Zealand
tt0110019;Hercule et le monde des ténèbres;1994;6.5;/title/tt0110019/?ref_=nm_flmg_t_14_act;;Action,Adventure,Fantasy;English;A woman asks Hercules for his help because a hole leading to the underworld has opened up in her village. Hercules wants to help her, despite knowing that she comes from a group of women notorious for leading men to their doom.;New Zealand
tt0110016;Hercule et le cercle de feu;1994;6.4;/title/tt0110016/?ref_=nm_flmg_t_15_act;;Action,Adventure,Fantasy;English;Hercules and Deianeira go in search of fire to save the world from cold. All the world's fire are fast going out. Hercules' father, Zeus, is on hand to help (and sometime hinder) the two.;New Zealand
tt0284316;Mooch;1974;4.6;/title/tt0284316/?ref_=nm_flmg_t_1_act;;Comedy,Family;English;A dog named Mooch comes to Hollywood and tries to make it in show business with the help of Zsa Zsa Gabor (narrator).;United States
tt0070723;Soleil vert;1973;7.0;/title/tt0070723/?ref_=nm_flmg_t_2_act; USA, California, 300 Vista del Mar  El Segundo;Crime,Mystery,Sci-Fi;English;A nightmarish futuristic fantasy about the controlling power of big corporations and an innocent cop who stumbles on the truth.;United States
tt0068995;Lo B'Yom V'Lo B'Layla;1972;5.8;/title/tt0068995/?ref_=nm_flmg_t_3_act;;Drama;English;An American soldier is wounded in Israel and slowly begins to lose his sight while hospitalized.;Israel
tt0065327;Night Gallery;1971;7.9;/title/tt0065327/?ref_=nm_flmg_t_4_act; USA, California, Universal Studios - 100 Universal City Plaza  Universal City;Drama,Fantasy,Horror;English;Rod Serling presents tales of horror illustrated in various paintings.;United States
tt5241678;U.S.A.;1971;;/title/tt5241678/?ref_=nm_flmg_t_6_act;;;English;;United States
tt0433510;The Silent Force;1970;6.4;/title/tt0433510/?ref_=nm_flmg_t_7_act; USA, California,Los Angeles;Adventure;English;An ABC crime drama by Aaron Spelling similar to Mission: Impossible, following the experiences of an undercover agents group.;United States
tt0066393;Song of Norway;1970;4.2;/title/tt0066393/?ref_=nm_flmg_t_8_act; Denmark, Jylland,Den Gamle By  Århus;Biography,Drama,Musical;English;Based on the life of Norway's greatest composer Edvard Grieg, and filmed in Norway where he lived. The soundtrack is all Edvard Grieg's music with added lyrics.;United States
tt0063877;Bracken's World;1969–1970;7.0;/title/tt0063877/?ref_=nm_flmg_t_9_act; USA, California, Century City  Los Angeles;Drama;English;Behind the scenes at the fictitious Century Studios in Hollywood, headed by the (initially) unseen John Bracken.;United States
tt0066179;L'homme qui crait au loup;1970;6.8;/title/tt0066179/?ref_=nm_flmg_t_10_act; USA, California,Southern California;Thriller;English;Emile Pulska is visiting his old friend Abe Stillman. During the visit they are attacked and Emile is struck senseless. When he wakes up he is told that Abe is dead, dead by natural causes, the doctors tell him. When Emile insists that they were attacked, his relatives try to give him psychiatric help. Emile decides to try to find the killers himself, but someone is w... Read all;United States
tt0063928;Médecins d'aujourd'hui;1969;7.1;/title/tt0063928/?ref_=nm_flmg_t_11_act; USA, California, Northridge  Los Angeles;Drama;English;Located in the Los Angeles, California area, the Medical Center was an otherwise unnamed hospital complex that was part of a larger university campus.;United States
tt0064615;L'Or de Mackenna;1969;6.7;/title/tt0064615/?ref_=nm_flmg_t_12_act; USA, Arizona,Canyon de Chelly National Monument;Action,Adventure,Drama;English;A bandit kidnaps a Marshal who has seen a map showing a gold vein on Indian lands, but other groups are looking for it too, while the Apache try to keep the secret location undisturbed.;United States
tt0063556;Uno scacco tutto matto;1968;5.2;/title/tt0063556/?ref_=nm_flmg_t_13_act;;Comedy,Crime,Thriller;Italian;All the employees of a bank are kidnapped by the band of Sir George McDowell on the eve of a large payment and replaced with as many doubles. The heist succeeds, but the kidnapped manage to escape and warn the police.;Italy
tt0063341;Frissons garantis;1968;6.0;/title/tt0063341/?ref_=nm_flmg_t_14_act; USA, California, 500 South Buena Vista Street  Burbank;Comedy,Crime,Family;English;Actor Jack Albany, who plays gangsters on TV, is mistaken for notorious hit-man Ace, and is hired by mob boss Leo Smooth to pull a heist, but Jack must find a way out of it.;United States
tt0062731;La bande à César;1968;5.2;/title/tt0062731/?ref_=nm_flmg_t_15_act; Italy, Lazio, Cinecittà  Rome;Comedy,Crime;English;Harry Price, Juliana and some incompetent European gangsters kidnap an American gangster who they think has a lot of money.;United States
tt0056801;8½;1963;8.0;/title/tt0056801/?ref_=nm_flmg_t_1_act; Italy, Lazio,Tivoli  Rome;Drama;Italian;A harried movie director retreats into his memories and fantasies.;Italy
tt0086734;Rick Hunter;1986;6.9;/title/tt0086734/?ref_=nm_flmg_t_1_act; USA, California,Los Angeles;Action,Crime,Drama;English;Rick Hunter is a renegade cop who bends the rules and takes justice into his own hands. Partnered with the equally stunning and rebellious Sgt. McCall, the tough-minded duo set out to crack down on L.A.'s slimiest criminals.;United States
tt0085116;The Yellow Rose;1984;7.5;/title/tt0085116/?ref_=nm_flmg_t_2_act; USA, California,Big Sky Ranch - 4927 Bennett Road  Simi Valley;Drama;English;The trials of the Champion family as they run the Yellow Rose ranch.;United States
tt7089292;The Jackass Trail;1980;;/title/tt7089292/?ref_=nm_flmg_t_3_act; USA, California,Death Valley  Death Valley National Park;Adventure;English;;United States
