tt0083996;nm0320833;
tt0083109;nm0320833;
tt0078813;nm0000086;
tt0078813;nm0320833;
tt0079200;nm0320833;
tt0078528;nm0956022;
tt0074103;nm0956022;
tt0069747;nm0653620;
tt0067108;nm0653620;
tt0067274;nm0320833;
tt0066423;nm0466047;
tt0065769;nm0320833;
tt0065848;nm0466047;
tt0064425;nm0596850;
tt0063005;nm0320833;
tt0063674;nm0478800;
tt16986382;nm2446972;
tt12028944;nm5732304;
tt8664988;nm4914661;
tt7529350;nm0515360;
tt7039208;nm0465372;
tt7342838;nm1970598;
tt5847740;nm2204054;
tt2984034;nm5732304;
tt2156825;nm3538867;
tt4023538;nm0260599;
tt16347974;nm13188222;
tt0160403;nm0450387;
tt0117053;nm0016378;
tt0117318;nm0001232;
tt0116420;nm0775512;
tt0109227;nm0205157;
tt0221977;nm1010398;
tt0101481;nm0766020;
tt2101383;nm0000517;
tt1266567;nm0477933;
tt0808151;nm0000165;
tt0963178;nm0878756;
tt1058601;nm0107048;
tt0432314;nm0120729;
tt0765443;nm0000343;
tt0484434;nm0903137;
tt0472126;nm0303032;
tt0469711;nm0000090;
tt0329030;nm0806450;
tt0388441;nm0514247;
tt0284717;nm0652860;
tt0148669;nm0000091;
tt14549270;nm0000591;
tt8619854;nm1543910;
tt8417168;nm1093728;
tt15367558;nm0001705;
tt15367558;nm9776000;
tt2397461;nm0065608;
tt13103340;nm0205169;
tt13103340;nm0553662;
tt8560172;nm0614195;
tt4426464;nm0005616;
tt5277030;nm0512180;
tt4177856;nm4488703;
tt4086018;nm1093728;
tt8017160;nm6953543;
tt7531496;nm7139913;
tt10640346;nm3227090;
tt12593682;nm0500610;
tt13320622;nm1887480;
tt13320622;nm1519639;
tt14067406;nm0240211;
tt2935510;nm0336695;
tt7131622;nm0000233;
tt5463162;nm0500610;
tt4758646;nm2391575;
tt3640424;nm0000709;
tt6024606;nm0000517;
tt1596363;nm0570912;
tt3707106;nm0001401;
tt4016250;nm0000217;
tt2713180;nm0043742;
tt4354616;nm0000095;
tt4513674;nm0000095;
tt2258345;nm0001806;
tt1859650;nm0000095;
tt1885331;nm1523943;
tt0457513;nm0000095;
tt0313792;nm0000095;
tt0309785;nm0002520;
tt0278823;nm0000095;
tt0256524;nm0000095;
tt28198059;nm0000095;
tt0192455;nm0000778;
tt0196216;nm0000095;
tt0177650;nm0039468;
tt0177650;nm0569790;
tt0158371;nm0000095;
tt11068094;nm0286975;
tt14138650;nm0178376;
tt11332850;nm4570900;
tt11332850;nm3170529;
tt9652730;nm0396994;
tt9652730;nm0926911;
tt8368394;nm1177494;
tt6290798;nm1435316;
tt6663582;nm2573005;
tt1869347;nm0660707;
tt4977530;nm0149446;
tt13092974;nm10300151;
tt8523334;nm3743617;
tt7296862;nm9228281;
tt1469304;nm1164861;
tt5788136;nm0290556;
tt5788136;nm2408871;
tt5637594;nm0157828;
tt5637594;nm1274427;
tt15857634;nm2692695;
tt15857634;nm10599895;
tt4254562;nm0514879;
tt4696764;nm3078571;
tt4393278;nm3550361;
tt7696176;nm1803279;
tt15255288;nm1275670;
tt1618434;nm1760830;
tt4878482;nm0281945;
tt14279324;nm0009190;
tt3739110;nm1633043;
tt1711525;nm0330347;
tt1711525;nm0817447;
tt4624424;nm0831557;
tt4624424;nm0842339;
tt4824302;nm0005190;
tt2170439;nm1890845;
tt3442006;nm1400426;
tt1767372;nm0000953;
tt1663207;nm1633080;
tt6628922;nm0000099;
tt4180560;nm0161330;
tt1979376;nm2155757;
tt5933560;nm0123353;
tt3059816;nm0762191;
tt4679082;nm4311206;
tt13306120;nm2718527;
tt9337464;nm0000100;
tt9861332;nm0001565;
tt9859400;nm2517301;
tt6921996;nm1256143;
tt6582384;nm0193485;
tt6582384;nm1475971;
tt6421362;nm8706781;
tt3017158;nm0193485;
tt2305700;nm0000965;
tt1634122;nm0662529;
tt21431644;nm0503259;
tt21033386;nm0000101;
tt21033386;nm0000601;
tt21033386;nm6038984;
tt4513678;nm0718646;
tt7730276;nm9477398;
tt1289401;nm0082450;
tt13160504;nm0000101;
tt13160504;nm0004852;
tt2120120;nm0001060;
tt4585718;nm2663618;
tt4585718;nm1480681;
tt4585718;nm9248651;
tt2473602;nm0853238;
tt2103254;nm1229520;
tt3205134;nm3708936;
tt12747748;nm1322753;
tt1633359;nm0086301;
tt13623136;nm0348181;
tt13075730;nm1017470;
tt14502344;nm0517589;
tt6317762;nm0001718;
tt10684644;nm0658409;
tt8201852;nm0462895;
tt10959932;nm2338672;
tt5226220;nm0622112;
tt8205176;nm0000102;
tt5886510;nm2021516;
tt4685762;nm1830380;
tt7284202;nm0643423;
tt3663718;nm0359428;
tt2486862;nm2038876;
tt1961279;nm1161467;
tt1294212;nm1502072;
tt1095217;nm0001348;
tt1187042;nm1275939;
tt0870122;nm1909266;
tt0870122;nm1676581;
tt0759639;nm0000915;
tt0430768;nm1502072;
tt13848804;nm2946490;
tt1462764;nm0003506;
tt3915174;nm3150455;
tt3915174;nm2591093;
tt14857730;nm5827815;
tt15438542;nm0444870;
tt1464335;nm0281508;
tt11700260;nm1286935;
tt11700260;nm1287124;
tt8385148;nm0400850;
tt6673612;nm0300866;
tt5865326;nm0001752;
tt10916366;nm1890673;
tt10916366;nm1137950;
tt8291806;nm0000264;
tt5989218;nm1557594;
tt5629524;nm7204868;
tt5629524;nm4209533;
tt15399898;nm7052672;
tt15399898;nm10115435;
tt8545540;nm1937470;
tt23488824;nm3285470;
tt15939888;nm7163402;
tt11525390;nm4899218;
tt13071908;nm1713427;
tt5532280;nm1603187;
tt5532280;nm1580178;
tt11122096;nm0101453;
tt7411120;nm4039062;
tt7326168;nm0791296;
tt23673824;nm5288323;
tt11245972;nm2366012;
tt11245972;nm2419470;
tt13070602;nm0005116;
tt7970348;nm0044803;
tt14316354;nm3871585;
tt2245003;nm0362566;
tt1086772;nm0178997;
tt1430615;nm0477129;
tt24515412;nm1654861;
tt10002230;nm4217706;
tt4477536;nm0001226;
tt4465564;nm0001226;
tt3799694;nm0000948;
tt3004746;nm0605186;
tt2217895;nm3465831;
tt1661382;nm0781842;
tt2343793;nm0353673;
tt2147225;nm1922660;
tt1438254;nm0824882;
tt0865554;nm0429963;
tt0887971;nm1848205;
tt1068641;nm0037247;
tt10968040;nm0213100;
tt0337851;nm0777209;
tt0259333;nm0096332;
tt0210257;nm0764776;
tt0169347;nm0831546;
tt0130036;nm0070474;
tt0150176;nm0123353;
tt0164211;nm0171619;
tt0131857;nm0001878;
tt0119271;nm0371462;
tt22687790;nm0000110;
tt15398776;nm0634240;
tt7657566;nm0000110;
tt8354218;nm1639292;
tt8354218;nm1552771;
tt6723592;nm0634240;
tt11126248;nm11440614;
tt11126248;nm0000110;
tt11126248;nm11026855;
tt9206798;nm0000110;
tt4154756;nm0751577;
tt4154756;nm0751648;
tt3402236;nm0000110;
tt5013056;nm0634240;
tt6235396;nm0038936;
tt6235396;nm0139081;
tt4799064;nm1088485;
tt15671028;nm1969144;
tt8633560;nm4724102;
tt4712086;nm2020359;
tt4712086;nm2004866;
tt6428676;nm0113477;
tt7117594;nm4027837;
tt6881890;nm0255081;
tt6881890;nm1541136;
tt12404266;nm0516384;
tt6722400;nm0637518;
tt11274492;nm2634746;
tt6443346;nm1429471;
tt2328678;nm0573732;
tt10155932;nm0134224;
tt10096842;nm0497563;
tt4876134;nm0001317;
tt10841088;nm0124900;
tt10841088;nm0742125;
tt8580274;nm0229694;
tt5254610;nm1470993;
tt6911608;nm0662530;
tt9307284;nm0375753;
tt9307284;nm1924367;
tt5616294;nm0435030;
tt11233960;nm3519173;
tt2737304;nm0081540;
tt5164214;nm0002657;
tt1018765;nm0337773;
tt2293640;nm0049633;
tt2293640;nm1853544;
tt3277552;nm0190861;
tt1454468;nm0190859;
tt2404463;nm0082450;
tt0477302;nm0197636;
tt0878804;nm0359387;
tt0881891;nm1288766;
tt1041829;nm0281945;
tt0477071;nm0946327;
tt29794469;nm11149796;
tt15351980;nm0850774;
tt28363295;nm0038432;
tt11702252;nm6563385;
tt9848626;nm0238757;
tt9848626;nm5844211;
tt10682266;nm0109359;
tt9686708;nm0031976;
tt14827638;nm2303666;
tt21942866;nm5589501;
tt21991654;nm2113089;
tt0439572;nm0615592;
tt11358390;nm0003021;
tt8593824;nm0233078;
tt1462759;nm2126907;
tt11291274;nm3230448;
tt11003218;nm3968825;
tt8114980;nm0507425;
tt6372694;nm0814469;
tt2850386;nm3150455;
tt9624766;nm0517768;
tt8380776;nm0132120;
tt7394816;nm0694249;
tt6473066;nm1682573;
tt3689484;nm1585729;
tt6186940;nm0178997;
tt5758778;nm1098493;
tt2016335;nm1457361;
tt2234451;nm0350455;
tt22262600;nm2448824;
tt11952606;nm0151540;
tt3465026;nm0388594;
tt7615722;nm2846368;
tt2833580;nm0004760;
tt4586626;nm0001092;
tt5161096;nm7082627;
tt5161096;nm3834108;
tt19381966;nm5049133;
tt19381966;nm9527795;
tt12412888;nm1733778;
tt18309940;nm3563777;
tt3794354;nm1733778;
tt1901024;nm3189793;
tt4334266;nm3235877;
tt2096672;nm0125803;
tt2096672;nm0268380;
tt5348924;nm3653190;
tt1229340;nm0570912;
tt1650554;nm0905592;
tt2801056;nm0179880;
tt2801056;nm3156345;
tt0790628;nm0769135;
tt0254099;nm0001086;
tt0254099;nm0000492;
tt0110892;nm0042472;
tt0106447;nm0825790;
tt0101775;nm0429517;
tt0220606;nm0957407;
tt0099700;nm0001102;
tt0099700;nm0005062;
tt0099819;nm0001410;
tt0097490;nm0203429;
tt0098300;nm0057733;
tt0094799;nm0108745;
tt0092834;nm0572951;
tt0089453;nm0355032;
tt0087363;nm0001102;
tt0061523;nm0000122;
tt0050598;nm0000122;
tt0044837;nm0000122;
tt0039631;nm0000122;
tt0032553;nm0000122;
tt0027977;nm0000122;
tt0021749;nm0000122;
tt0019379;nm0896542;
tt0018773;nm0000122;
tt0929410;nm0059233;
tt0015864;nm0000122;
tt0014624;nm0000122;
tt0014137;nm0190516;
tt0014497;nm0400912;
tt0014358;nm0000122;
tt14109724;nm0662530;
tt10539608;nm0000123;
tt2241351;nm0000149;
tt0475290;nm0001053;
tt0475290;nm0001054;
tt1964418;nm0083348;
tt2177771;nm0000123;
tt2290075;nm0001661;
tt1033575;nm0668247;
tt1124035;nm0000123;
tt1440728;nm0179221;
tt0432283;nm0027572;
tt1234548;nm0381416;
tt21221240;nm2129444;
tt1745960;nm2676052;
tt0437086;nm0001675;
tt3829920;nm2676052;
tt2250912;nm1218281;
tt0376479;nm0000191;
tt3136112;nm0079273;
tt1959490;nm0004716;
tt2494384;nm2013191;
tt1837709;nm0326040;
tt2205697;nm1837748;
tt1251743;nm0711807;
tt1578275;nm0000165;
tt1440379;nm0085257;
tt0851471;nm2372334;
tt1105769;nm1961302;
tt0455566;nm0270761;
tt0455566;nm0001220;
tt0455566;nm1622375;
tt0311429;nm0635759;
tt0181536;nm0001814;
tt0137494;nm0000750;
tt0145734;nm0141033;
tt0118661;nm0154819;
tt0117500;nm0000881;
tt0113071;nm0958387;
tt0113501;nm0322865;
tt0109920;nm0000915;
tt0107969;nm0442241;
tt12361974;nm0811583;
tt9340860;nm0080120;
tt1478839;nm0193508;
tt1860242;nm0359387;
tt4209788;nm0815070;
tt4846340;nm0577647;
tt3014866;nm1033517;
tt2975590;nm0811583;
tt5034074;nm0124112;
tt2097298;nm0138927;
tt2883434;nm0082802;
tt2223990;nm0718645;
tt2172934;nm0629334;
tt1205537;nm0000110;
tt13375076;nm1170339;
tt14714980;nm0000128;
tt10268488;nm0268380;
tt4471908;nm5056682;
tt10648342;nm0169806;
tt10059518;nm0097517;
tt4844140;nm0997291;
tt7008872;nm0249291;
tt7895824;nm4479803;
tt2345759;nm0476064;
tt27425296;nm2059871;
tt9603212;nm0003160;
tt13640382;nm0670408;
tt4912910;nm0003160;
tt3532216;nm0510731;
tt3393786;nm0001880;
tt2381249;nm0003160;
tt1631867;nm0510731;
tt1483013;nm2676052;
tt0790724;nm0003160;
tt1336608;nm0788202;
tt1229238;nm0083348;
tt1013743;nm0003506;
tt0985699;nm0001741;
tt28514922;nm8435169;
tt1695843;nm2282177;
tt10665342;nm0337773;
tt6710474;nm3453283;
tt6710474;nm3215397;
tt10665338;nm0337773;
tt6326182;nm2583140;
tt8946378;nm0426059;
tt7049542;nm0152640;
tt1502407;nm0337773;
tt3233418;nm0573732;
tt15106860;nm2815884;
tt1158939;nm2830839;
tt5843780;nm5090040;
tt6143850;nm0455203;
tt7312940;nm4134911;
tt3758852;nm1031246;
tt5580536;nm1921345;
tt0775440;nm0931095;
tt4594834;nm0000490;
tt2637294;nm0684336;
tt3672840;nm0496752;
tt3520668;nm3859706;
tt3520668;nm0255473;
tt3202890;nm0924429;
tt0903657;nm0688361;
tt6884200;nm1036574;
tt5805752;nm5050824;
tt1906329;nm0562470;
tt28685746;nm1939994;
tt1278469;nm0413875;
tt1175506;nm0000500;
tt0473356;nm0490487;
tt0486655;nm0891216;
tt0765447;nm0005759;
tt20601972;nm0241399;
tt8784956;nm0853238;
tt6231586;nm2344535;
tt5030452;nm1319591;
tt4978710;nm0021899;
tt2507238;nm0484840;
tt3398268;nm0948488;
tt2750524;nm0002041;
tt2294677;nm1128572;
tt20315818;nm0001282;
tt8373206;nm2884474;
tt5537002;nm0000217;
tt13055982;nm0256542;
tt10304142;nm0751102;
tt5420210;nm0303032;
tt13160412;nm0583600;
tt4532038;nm0384722;
tt1302006;nm0000217;
tt7286456;nm0680846;
tt1933667;nm0001469;
tt1967614;nm0000431;
tt1781827;nm1189755;
tt1860213;nm0563243;
tt2446980;nm0751102;
tt3276924;nm1470993;
tt5227516;nm2346254;
tt2361509;nm0583600;
tt10908058;nm0000217;
tt2212008;nm4333222;
tt1800241;nm0751102;
tt1204975;nm0005509;
tt2404311;nm0000108;
tt1480295;nm0425756;
tt1931435;nm0951698;
tt1045658;nm0751102;
tt1815708;nm0855843;
tt0455323;nm0919369;
tt1748179;nm0181579;
tt1598822;nm0005190;
tt1448755;nm1834213;
tt1219289;nm1139726;
tt1712187;nm0894787;
tt0970866;nm0919369;
tt1423995;nm0192845;
tt0985694;nm0542450;
tt0985694;nm0001675;
tt0780511;nm0428600;
tt1034331;nm0000816;
tt0486674;nm0001469;
tt3492560;nm0973425;
tt0343737;nm0000134;
tt0344854;nm0000108;
tt5091774;nm0074426;
tt5091774;nm0421776;
tt5091774;nm1224299;
tt0382077;nm0689852;
tt0356443;nm0570082;
tt0290002;nm0005366;
tt0307453;nm0074426;
tt0307453;nm0421776;
tt0307453;nm1224299;
tt0335121;nm1170765;
tt0335121;nm0358327;
tt27641930;nm0000345;
tt27641930;nm0000134;
tt27641930;nm0001435;
tt0289848;nm0000601;
tt0269095;nm0001994;
tt0284490;nm0223359;
tt12032604;nm0005366;
tt26776770;nm0531792;
tt26776770;nm0834338;
tt26776770;nm0916139;
tt0179626;nm0381273;
tt0212338;nm0005366;
tt0203019;nm0863387;
tt0131704;nm0005197;
tt0155711;nm0001708;
tt27633358;nm0000345;
tt27633358;nm0000134;
tt0122933;nm0000601;
tt0122690;nm0001239;
tt0119223;nm0190859;
tt0120885;nm0001469;
tt0119396;nm0000233;
tt0118887;nm0003506;
tt0116999;nm0952360;
tt0117665;nm0001469;
tt0116277;nm0001716;
tt0113277;nm0000520;
tt0112641;nm0000217;
tt0109836;nm0000110;
tt0106489;nm0000134;
tt0108330;nm0001994;
tt0107473;nm0573796;
tt0105001;nm0005563;
tt0104892;nm0697587;
tt0101393;nm0000165;
tt0101984;nm0005563;
tt0099077;nm0001508;
tt0099685;nm0000217;
tt0100680;nm0728688;
tt0098625;nm0001403;
tt0097607;nm0427880;
tt0095631;nm0000976;
tt0092851;nm0184323;
tt0094226;nm0000361;
tt0092563;nm0000570;
tt0091530;nm0423646;
tt0088846;nm0000416;
tt0087233;nm0343260;
tt0087843;nm0001466;
tt0085794;nm0000217;
tt0083232;nm0343260;
tt0081398;nm0000217;
tt0077416;nm0001047;
tt0076451;nm0000217;
tt0074777;nm0001415;
tt0074084;nm0000934;
tt0075314;nm0000217;
tt0071562;nm0000338;
tt0070379;nm0000217;
tt0069765;nm0359386;
tt0067124;nm0326360;
tt0066856;nm0664852;
tt0067266;nm0085457;
tt0065836;nm0000361;
tt0065481;nm0000339;
tt0064924;nm4362797;
tt0065198;nm0000361;
tt0065198;nm0494879;
tt0065198;nm0613187;
tt0063036;nm0000361;
tt0063154;nm0138893;
tt2141713;nm0149755;
tt0179492;nm0138893;
tt0145455;nm1665918;
tt0145455;nm1680258;
tt0127350;nm0167396;
tt0095306;nm0206560;
tt0093046;nm0852676;
tt0090839;nm0696309;
tt0093027;nm0091854;
tt0076489;nm0005348;
tt21108466;nm0000135;
tt24855120;nm3473876;
tt17277414;nm0494069;
tt21391206;nm1292385;
tt12874990;nm13085063;
tt12874990;nm0000136;
tt9179096;nm0506165;
tt6149154;nm1458734;
tt2677722;nm1026778;
tt4123430;nm0946734;
tt6865690;nm7214191;
tt1273221;nm3810122;
tt8925680;nm6760525;
tt2296777;nm0828970;
tt7634200;nm0950817;
tt15386860;nm1730037;
tt10302982;nm0573732;
tt11961700;nm2021516;
tt8031422;nm0003116;
tt1971310;nm1068905;
tt3396114;nm0523323;
tt3899796;nm0003116;
tt1506998;nm2677942;
tt1954931;nm0471862;
tt0402114;nm0324426;
tt11286314;nm0570912;
tt10199110;nm5266022;
tt10199110;nm3175117;
tt1663202;nm0327944;
tt0993846;nm0000217;
tt1343092;nm0525303;
tt15739482;nm0000116;
tt1853728;nm0000233;
tt1616195;nm0000142;
tt1790736;nm1053991;
tt1375666;nm0634240;
tt1130884;nm0000217;
tt0959337;nm0005222;
tt0758774;nm0000631;
tt0450259;nm0001880;
tt0407887;nm0000217;
tt0338751;nm0000217;
tt0264464;nm0000229;
tt0217505;nm0000217;
tt0119004;nm0730222;
tt0163978;nm0000965;
tt0120533;nm0000095;
tt0120744;nm0908824;
tt0120338;nm0000116;
tt0117509;nm0525303;
tt0114702;nm0002140;
tt0114214;nm0000600;
tt0112461;nm0436284;
tt0109820;nm0371852;
tt0108550;nm0002120;
tt0105156;nm0002240;
tt0101627;nm0677253;
tt10257288;nm10654780;
tt1823664;nm0323239;
tt1956620;nm0440458;
tt2203939;nm0001024;
tt2193215;nm0000631;
tt0404978;nm0001355;
tt1979172;nm0427580;
tt1979172;nm2461935;
tt1979172;nm1507245;
tt1586265;nm0428600;
tt1284575;nm0440458;
tt0990407;nm0327273;
tt9583666;nm0230666;
tt1830577;nm0230666;
tt1830577;nm0401203;
tt1725156;nm0873779;
tt1725156;nm0401203;
tt10954600;nm0715636;
tt4154796;nm0751577;
tt4154796;nm0751648;
tt7946836;nm5181204;
tt5095030;nm0715636;
tt1734493;nm0000776;
tt0478970;nm0715636;
tt2911668;nm1515266;
tt2465146;nm0001661;
tt1291580;nm0001752;
tt1506999;nm0001752;
tt19890316;nm0000212;
tt14145436;nm5170222;
tt20216624;nm0000141;
tt14826022;nm1244069;
tt16302202;nm1918877;
tt13610562;nm0031976;
tt1924245;nm0000142;
tt7959026;nm0000142;
tt2179136;nm0000142;
tt2083383;nm0520749;
tt1205489;nm0000142;
tt0405159;nm0000142;
tt0309377;nm0000142;
tt0186566;nm0000142;
tt0139668;nm0000142;
tt0118548;nm0000142;
tt0112579;nm0000142;
tt0112642;nm0797869;
tt0107808;nm0000142;
tt0107206;nm0000583;
tt0105695;nm0000142;
tt0100514;nm0000142;
tt0100928;nm0000142;
tt0098097;nm0887174;
tt0094963;nm0887174;
tt0091187;nm0000142;
tt0089767;nm0000142;
tt0087062;nm0000907;
tt0088272;nm0876227;
tt0088272;nm0000142;
tt0086383;nm0000142;
tt0084088;nm0000142;
tt0083943;nm0000142;
tt0080377;nm0887174;
tt0080472;nm0000142;
tt0079116;nm0796923;
tt0077523;nm0267309;
tt0076070;nm0000142;
tt0074483;nm0267309;
tt0075029;nm0000142;
tt0072926;nm0000142;
tt0072288;nm0001047;
tt0070355;nm0692872;
tt0068699;nm0000142;
tt0068768;nm0836328;
tt0066999;nm0796923;
tt0066999;nm0000142;
tt0067588;nm0000142;
tt0066819;nm0796923;
tt0065134;nm0796923;
tt0065938;nm0404606;
tt0064782;nm0517597;
tt0065207;nm0404606;
tt0062824;nm0796923;
tt0061747;nm0692872;
tt0060196;nm0001466;
tt0059578;nm0001466;
tt0058461;nm0001466;
tt0051840;nm0920074;
tt0051349;nm0178578;
tt0250167;nm0303227;
tt0050363;nm0523893;
tt0048971;nm0678928;
tt0049212;nm0523893;
tt0049793;nm0351918;
tt0049547;nm0394409;
tt0049547;nm0802862;
tt0048696;nm0000791;
tt0048279;nm0523893;
tt0048092;nm0523893;
tt0048554;nm0000791;
tt7755354;nm1067844;
tt3229488;nm0456239;
tt2657648;nm0777435;
tt2141833;nm0234139;
tt2201034;nm1451137;
tt1551615;nm0777435;
tt0451998;nm0498108;
tt0434931;nm0259821;
tt0377607;nm0928691;
tt0367677;nm0740213;
tt0388977;nm1212040;
tt0396514;nm0003229;
tt0362820;nm0457048;
tt2365971;nm0346841;
tt21867434;nm4798740;
tt7985704;nm0005363;
tt7520568;nm4698553;
tt14061008;nm0447312;
tt4135418;nm2820986;
tt4135418;nm2576542;
tt9419056;nm0818746;
tt10339052;nm1174084;
tt10481868;nm3046419;
tt1099209;nm1770839;
tt15046476;nm2359381;
tt7079272;nm6766189;
tt11388604;nm1770839;
tt3062558;nm0173207;
tt13591658;nm8180364;
tt8332454;nm2875023;
tt27196883;nm4671384;
tt5559292;nm1770839;
tt28912885;nm0027572;
tt28912858;nm0027572;
tt28912758;nm0027572;
tt16968450;nm0027572;
tt22033936;nm0405336;
tt9764362;nm0617042;
tt6856242;nm0891216;
tt16088340;nm0002376;
tt2382320;nm1560977;
tt3696180;nm0567620;
tt3661210;nm1404307;
tt1984135;nm2516405;
tt3513498;nm0593610;
tt5431890;nm0004303;
tt14402146;nm0005222;
tt1879016;nm0006960;
tt12229370;nm0404067;
tt11169050;nm2982240;
tt2702920;nm0612720;
tt8579674;nm0005222;
tt5028340;nm0551128;
tt4951982;nm0899121;
tt3319730;nm1016428;
tt2404639;nm0000391;
tt4649466;nm0891216;
tt1473832;nm0536632;
tt7504726;nm0761498;
tt2527338;nm0009190;
tt5113040;nm0719208;
tt5113040;nm3646390;
tt1856101;nm0898288;
tt5430544;nm3798229;
tt5430544;nm5059335;
tt5430544;nm3030667;
tt2488496;nm0009190;
tt1655441;nm1767218;
tt5786876;nm1676090;
tt5786876;nm4534042;
tt2333784;nm0400850;
tt1731141;nm0004303;
tt1413495;nm0525659;
tt0453562;nm0001338;
tt8933914;nm0000184;
tt8925010;nm0549658;
tt0409847;nm0269463;
tt1126618;nm0585011;
tt1244659;nm0891114;
tt0924129;nm0469694;
tt0367882;nm0000229;
tt0408345;nm0518644;
tt0430754;nm1747821;
tt0329717;nm0005421;
tt0267626;nm0000941;
tt0161081;nm0000709;
tt0156934;nm0001628;
tt0120828;nm0718645;
tt0118571;nm0000583;
tt0118972;nm0001587;
tt0114319;nm0001628;
tt0764648;nm0549820;
tt0109444;nm0637518;
tt0110197;nm0001469;
tt0106977;nm0001112;
tt0105112;nm0637518;
tt0102768;nm0001566;
tt0100404;nm0001587;
tt0097576;nm0000229;
tt0096463;nm0001566;
tt0095174;nm0000591;
tt0091557;nm0001837;
tt0090329;nm0001837;
tt0087469;nm0000229;
tt0083658;nm0000631;
tt0082971;nm0000229;
tt0080684;nm0449984;
tt0079576;nm0636165;
tt0079180;nm0000736;
tt0079268;nm0001382;
tt15311622;nm0010128;
tt0193524;nm0004596;
tt0193524;nm0010128;
tt0077572;nm0357891;
tt0076138;nm0434571;
tt0076759;nm0000184;
tt0076563;nm0861679;
tt0074709;nm0680097;
tt0145012;nm0006452;
tt0071360;nm0000338;
tt0069704;nm0000184;
tt0065896;nm0334353;
tt0065775;nm0750701;
tt0066601;nm0000774;
tt0063933;nm0324578;
tt0063933;nm0730850;
tt0063933;nm0240417;
tt0063161;nm0355032;
tt0055710;nm0912766;
tt0062373;nm0439597;
tt0062373;nm0000339;
tt0061927;nm0232795;
tt0060287;nm0320637;
tt5302918;nm3011011;
tt5302918;nm1888091;
tt4761112;nm0531817;
tt5834262;nm1510800;
tt7801978;nm2687495;
tt1535108;nm0088955;
tt1692486;nm0000591;
tt1321860;nm0000149;
tt1220220;nm0225869;
tt0410377;nm0280814;
tt0410377;nm0505662;
tt0476964;nm0001403;
tt0454848;nm0000490;
tt0408790;nm0777881;
tt0344510;nm0000466;
tt0258000;nm0000399;
tt6791350;nm0348181;
tt6718170;nm3821363;
tt21860316;nm2219807;
tt8041270;nm1119880;
tt9777666;nm0003021;
tt13976074;nm4043618;
tt13976074;nm0695435;
tt7146812;nm0768959;
tt11570434;nm1632389;
tt11570434;nm11646878;
tt11570434;nm11656878;
tt4975920;nm0000352;
tt4881806;nm1291105;
tt10800876;nm3290210;
tt10800876;nm3965748;
tt7131308;nm0946521;
tt3896198;nm0348181;
tt1355644;nm0878763;
tt2404435;nm0298807;
tt3614530;nm0160840;
tt4528890;nm2095224;
tt0369610;nm1119880;
tt4311010;nm4417264;
tt2015381;nm0348181;
tt1490017;nm0520488;
tt1490017;nm0588087;
tt3502544;nm0175726;
tt3502544;nm0226181;
tt3502544;nm1860920;
tt2387559;nm0779433;
tt1798709;nm0005069;
tt2611482;nm4900923;
tt1790885;nm0000941;
tt1195478;nm0831557;
tt2203947;nm0264915;
tt2203947;nm1020599;
tt2138881;nm0695435;
tt2138881;nm2201555;
tt2138881;nm0688132;
tt0770703;nm0617042;
tt1715873;nm1956691;
tt1210166;nm0587955;
tt0810922;nm0236226;
tt4462324;nm0809006;
tt1131734;nm0476201;
tt1078885;nm0287147;
tt0901476;nm0935095;
tt0493464;nm0067457;
tt0800268;nm0825356;
tt0462601;nm0020821;
tt0420225;nm0299122;
tt0369994;nm0227576;
tt0295249;nm0508883;
tt0242399;nm0001044;
tt10676048;nm4804442;
tt11908172;nm0660098;
tt4428398;nm0047193;
tt4428398;nm0462988;
tt4428398;nm0591450;
tt6079772;nm0132709;
tt10342730;nm1135423;
tt13567480;nm2667446;
tt13567480;nm3634291;
tt14084160;nm1519252;
tt6285944;nm1079776;
tt5112584;nm0475578;
tt5822848;nm0135296;
tt5822848;nm1415699;
tt26714897;nm2130235;
tt11210390;nm0133899;
tt21871920;nm5902145;
tt14622802;nm0221611;
tt15440966;nm3367478;
tt15440966;nm7365505;
tt5806814;nm3626004;
tt5806814;nm2908199;
tt6217926;nm0136021;
tt13539094;nm0719307;
tt8201404;nm0133899;
tt7534096;nm1141338;
tt7379680;nm9276226;
tt5535276;nm0177896;
tt2906216;nm0197855;
tt2906216;nm0326246;
tt7740496;nm0868219;
tt11271038;nm0000759;
tt1517451;nm0177896;
tt2005151;nm0680846;
tt27793374;nm3984627;
tt5433140;nm0504642;
tt13673396;nm1710168;
tt13673396;nm5084018;
tt5433138;nm0510912;
tt11468188;nm3821020;
tt1634106;nm1702145;
tt5848272;nm1601882;
tt5848272;nm0601781;
tt27930974;nm0085312;
tt27930974;nm0309307;
tt27930974;nm1627732;
tt27736843;nm6600275;
tt27736843;nm3488144;
tt27469041;nm9420496;
tt20724032;nm1569897;
tt17076046;nm1926903;
tt21054464;nm0085312;
tt21054464;nm0309307;
tt21054464;nm1627732;
tt7978758;nm0000500;
tt5337160;nm0769796;
tt10353588;nm5939695;
tt1630029;nm0000116;
tt2463208;nm0506613;
tt6338498;nm0210320;
tt6338498;nm2859976;
tt8976576;nm1444412;
tt11595634;nm1543747;
tt11265752;nm4826506;
tt11198810;nm0775056;
tt3045616;nm0462895;
tt1300854;nm0000948;
tt1932718;nm0089742;
